Entity,Code,Year,Coal Consumption - TWh,Oil Consumption - TWh,Gas Consumption - TWh,Nuclear Consumption - TWh,Hydro Consumption - TWh,Wind Consumption - TWh,Solar Consumption - TWh,Geo Biomass Other - TWh
South America,,2010,301.76654,2679.017,1240.7551,57.88483,1861.3896,7.3432837,0.031627223,40.12085
South America,,2011,318.62106,2792.6245,1289.0256,58.395443,1964.8721,8.91687,0.11078472,42.041508
South America,,2012,336.93686,2916.185,1383.2856,59.044064,1912.8685,16.468073,0.35317388,47.187233
South America,,2013,365.95923,3051.6218,1433.6262,56.638737,1840.7942,21.609104,0.76065725,53.801617
South America,,2014,383.0173,3051.638,1484.237,54.31287,1776.9125,42.09155,2.0871022,59.220776
South America,,2015,374.87225,2913.32,1545.6106,56.265427,1721.8184,73.38935,4.912874,62.88767
South America,,2016,360.47574,2761.4429,1534.115,62.03663,1751.9156,109.280525,8.447523,64.83844
South America,,2017,358.6936,2738.072,1538.7134,55.741493,1786.4796,137.5812,14.5380125,67.54168
South America,,2018,350.5871,2638.7769,1470.7501,57.240154,1801.0762,158.73099,26.856907,71.01971
South America,,2019,345.4647,2595.695,1398.9711,62.153656,1763.9602,191.35443,41.052364,72.40747
South America,,2020,306.1016,2318.1807,1270.6459,62.286217,1740.0076,209.03915,56.675808,76.69768
South America,,2021,340.1933,2549.0278,1414.6879,64.120094,1643.8298,266.45163,83.13885,72.658905
South Korea,KOR,1965,57.59176,15.124585,0,0,2.100725,0,0,0
South Korea,KOR,1966,65.20941,22.645342,0,0,2.9135866,0,0,0
South Korea,KOR,1967,62.20887,39.257145,0,0,2.8185165,0,0,0
South Korea,KOR,1968,58.7315,58.03968,0,0,2.748471,0,0,0
South Korea,KOR,1969,61.33662,78.770836,0,0,4.224095,0,0,0
South Korea,KOR,1970,65.46527,98.390976,0,0,3.6095495,0,0,0
South Korea,KOR,1971,66.16307,111.12396,0,0,3.9031546,0,0,0
South Korea,KOR,1972,67.81453,115.992966,0,0,4.0453863,0,0,0
South Korea,KOR,1973,85.75962,142.77954,0,0,3.798149,0,0,0
South Korea,KOR,1974,88.44615,147.48795,0,0,5.6356015,0,0,0
South Korea,KOR,1975,93.44705,167.17403,0,0,4.976048,0,0,0
South Korea,KOR,1976,104.16991,187.67162,0,0,5.2890515,0,0,0
South Korea,KOR,1977,113.71814,223.60997,0,0.20278583,4.1182847,0,0,0
South Korea,KOR,1978,115.06722,255.6979,0,6.595452,5.344829,0,0,0
South Korea,KOR,1979,137.73409,287.68427,0,8.943575,6.7897444,0,0,0
South Korea,KOR,1980,153.50436,284.98254,0,9.866476,5.6785283,0,0,0
South Korea,KOR,1981,177.29004,282.1468,0,8.220862,7.6813917,0,0,0
South Korea,KOR,1982,179.69048,280.0684,0,10.718114,5.072307,0,0,0
South Korea,KOR,1983,191.79149,293.03107,0,25.438486,6.783898,0,0,0
South Korea,KOR,1984,231.0532,294.2903,0,33.460144,5.9084873,0,0,0
South Korea,KOR,1985,256.11703,311.11945,0,47.515156,9.417911,0,0,0
South Korea,KOR,1986,271.3279,338.9009,0.7117561,80.3335,9.195882,0,0,0
South Korea,KOR,1987,274.9204,356.26428,22.022568,111.55461,11.725559,0,0,0
South Korea,KOR,1988,292.63754,425.95413,28.449306,113.786255,5.8762236,0,0,0
South Korea,KOR,1989,284.84778,486.68195,27.52821,134.39938,8.764424,0,0,0
South Korea,KOR,1990,280.56445,589.9107,31.64174,150.0664,13.850378,0,0.0029444445,0
South Korea,KOR,1991,281.5181,717.34766,36.655434,159.7826,10.308201,0,0.0029444445,0
South Korea,KOR,1992,274.12143,868.07513,47.949326,160.40532,9.159121,0,0.0059166667,0
South Korea,KOR,1993,300.51804,953.1819,59.90264,164.96802,12.500817,0.0029444445,0.0059166667,0
South Korea,KOR,1994,308.57297,1046.2953,79.73761,166.42285,6.937369,0.0029444445,0.0059166667,0
South Korea,KOR,1995,319.7715,1141.5756,96.43247,190.1948,8.161062,0,0.0059166667,0.25
South Korea,KOR,1996,373.323,1221.4814,127.40433,209.76141,7.1687975,0,0.0088611115,0.403
South Korea,KOR,1997,406.20566,1342.7759,154.82787,218.73167,8.320944,0.0029444445,0.0088611115,0.078
South Korea,KOR,1998,419.26846,1117.2621,144.84235,254.4938,12.654193,0.0059166667,0.011833333,0.058
South Korea,KOR,1999,443.76706,1198.3898,176.35849,292.445,12.298887,0.017277777,0.013527778,0.087
South Korea,KOR,2000,499.2131,1227.2627,198.07751,309.18625,11.856205,0.0493375,0.015611111,0.079
South Korea,KOR,2001,531.77246,1227.4753,217.57753,316.11307,6.8448663,0.036986668,0.018166667,0.088
South Korea,KOR,2002,571.39,1249.2562,241.77724,333.59555,9.435944,0.04343528,0.020555556,0.179
South Korea,KOR,2003,594.5768,1259.749,253.2386,360.8697,14.168778,0.072111666,0.022472221,0.188
South Korea,KOR,2004,618.6974,1250.8655,296.7499,361.4554,12.42303,0.13671139,0.028447777,0.2928692
South Korea,KOR,2005,637.27167,1257.2378,317.7258,403.30768,10.518176,0.37192306,0.041230276,0.25981373
South Korea,KOR,2006,658.86743,1258.5535,334.98587,406.14975,9.866549,0.6797986,0.08827028,0.24129018
South Korea,KOR,2007,693.7644,1292.2332,362.81763,387.84195,10.268928,1.0621703,0.20155,0.38390425
South Korea,KOR,2008,768.74066,1232.242,373.36835,407.06116,8.6271925,1.2252809,0.7989417,0.6530758
South Korea,KOR,2009,797.7598,1246.8798,354.91504,396.00732,7.856377,1.9139936,1.5812083,0.5390645
South Korea,KOR,2010,897.1591,1273.9985,450.16473,395.7749,10.219596,2.2675092,2.1465828,2.8877256
South Korea,KOR,2011,973.2845,1286.9058,484.45462,409.58206,12.683376,2.380399,2.5454023,5.806806
South Korea,KOR,2012,937.80133,1332.9854,525.2864,395.5337,10.882847,2.5027292,3.0899036,6.5782027
South Korea,KOR,2013,948.35675,1335.0175,549.75824,362.9617,11.690045,3.1292675,4.544157,7.344154
South Korea,KOR,2014,981.5569,1329.7904,500.03998,406.60052,7.453863,3.1034262,7.2982693,10.856149
South Korea,KOR,2015,993.21594,1393.7766,456.49728,425.77335,5.7783628,3.6151512,11.390527,11.745787
South Korea,KOR,2016,947.83685,1519.5149,476.43692,416.14508,7.619586,4.5058346,14.766049,11.736701
South Korea,KOR,2017,1002.23505,1504.5675,497.56393,379.04675,7.4750867,5.772377,20.59267,14.238496
South Korea,KOR,2018,1007.7488,1499.6989,578.0401,338.94705,8.8881035,6.521397,26.867264,14.556831
South Korea,KOR,2019,955.36615,1486.9946,560.33826,369.0739,7.35088,7.0621862,37.33338,13.684058
South Korea,KOR,2020,840.15936,1405.6753,575.3731,403.69125,10.182727,8.272281,50.681747,8.608856
South Korea,KOR,2021,843.4018,1497.4318,625.47754,396.76877,7.994257,8.286731,57.084747,15.214928
South and Central America (BP),,1965,67.209816,1014.02625,147.71014,0,122.13121,,,0
South and Central America (BP),,1966,67.89776,1067.0048,157.82979,0.03405028,136.02512,,,0
South and Central America (BP),,1967,71.90734,1097.7972,170.15462,0.107825555,143.88892,,,0
South and Central America (BP),,1968,68.96926,1172.6041,178.75238,0.051075276,153.0144,,,0
South and Central America (BP),,1969,75.04892,1217.7325,184.2801,0.14471333,165.15501,,,0
South and Central America (BP),,1970,83.17477,1282.9456,188.00996,0.12768805,194.09734,,,0.57093334
South and Central America (BP),,1971,77.297134,1350.2467,191.4859,0.11917555,216.0602,0,0,2.1533859
South and Central America (BP),,1972,75.72361,1455.6798,202.40028,0.20713861,244.5214,0,0,2.1425977
South and Central America (BP),,1973,79.03736,1594.3616,229.72734,0.13052556,275.02884,0,0,2.2767706
South and Central America (BP),,1974,86.27546,1648.1173,242.95543,3.0134408,315.993,0,0,2.3891551
South and Central America (BP),,1975,90.53494,1645.8557,241.73024,7.212963,342.76285,0,0,2.873168
South and Central America (BP),,1976,91.11081,1719.8939,282.5842,7.3491635,382.70657,0,0,3.3633003
South and Central America (BP),,1977,104.11946,1794.8445,304.86447,4.645012,423.21674,0,0,3.6838486
South and Central America (BP),,1978,111.575554,1863.3116,315.20514,8.217443,467.7588,0,0,4.0839167
South and Central America (BP),,1979,118.003624,1948.1646,339.18698,7.6385903,531.6251,0,0,4.383003
South and Central America (BP),,1980,125.108696,1987.7661,360.90677,6.639785,595.66437,0,0,4.405631
South and Central America (BP),,1981,123.52162,1966.1273,372.0468,7.990442,604.54,0,0,4.883746
South and Central America (BP),,1982,124.233475,1898.6062,412.8637,5.306153,651.1109,0,0,5.525553
South and Central America (BP),,1983,138.14989,1828.6605,427.55777,9.661738,701.1288,0,0,6.358536
South and Central America (BP),,1984,158.64099,1827.863,461.56915,17.830944,773.5741,0,0,6.1837726
South and Central America (BP),,1985,183.82,1811.6581,471.37405,25.95475,838.3312,0,0,6.076122
South and Central America (BP),,1986,185.60352,1899.6208,509.39966,16.61365,904.86053,0,0,6.2676725
South and Central America (BP),,1987,204.5869,1948.8079,511.25092,21.105436,965.54614,0,0,6.7021995
South and Central America (BP),,1988,202.7086,1994.8606,554.60406,18.17712,1003.0817,0,0,6.639707
South and Central America (BP),,1989,218.93727,1995.5415,575.12164,19.49089,1027.1361,0,0,6.9310308
South and Central America (BP),,1990,183.94098,1979.2474,595.6102,27.007467,1066.8906,0,0,8.331682
South and Central America (BP),,1991,194.67995,1999.7385,605.15717,26.099463,1138.7258,0,0,8.405421
South and Central America (BP),,1992,204.236,2137.6924,622.5432,25.083632,1159.6635,0,0,10.720842
South and Central America (BP),,1993,206.66234,2164.9705,669.835,23.244923,1251.6223,0.0050833332,0,10.275521
South and Central America (BP),,1994,219.04668,2315.8748,703.93097,23.522999,1324.0122,0.023,0,10.812127
South and Central America (BP),,1995,222.49002,2390.882,774.3447,27.19758,1371.2731,0.023,0,11.071227
South and Central America (BP),,1996,229.01692,2435.3862,857.1985,28.051672,1425.9226,0.12411667,0,12.450906
South and Central America (BP),,1997,245.931,2592.9211,874.9036,31.581541,1504.5399,0.30435112,0,13.107331
South and Central America (BP),,1998,241.03043,2701.4324,937.8664,30.412485,1539.591,0.32932696,0.000050277777,12.338713
South and Central America (BP),,1999,239.11192,2738.7551,925.2252,31.448177,1543.9972,0.43903,0.000375,14.474613
South and Central America (BP),,2000,243.52031,2738.798,983.33673,34.682945,1627.269,0.74550223,0.0063333334,14.565456
South and Central America (BP),,2001,230.52928,2756.0195,1031.905,60.153732,1516.5714,0.943005,0.010833333,16.18441
South and Central America (BP),,2002,229.51892,2757.4185,1042.2432,55.057327,1581.6953,1.3393575,0.017555555,17.89747
South and Central America (BP),,2003,243.2382,2712.1667,1095.907,58.23039,1640.205,1.2850392,0.024166666,19.829304
South and Central America (BP),,2004,258.01544,2803.5627,1224.2316,53.866516,1683.6881,1.5659328,0.030765,20.932888
South and Central America (BP),,2005,241.29884,2870.1074,1271.3912,45.963863,1773.1007,1.5241997,0.051261112,22.180126
South and Central America (BP),,2006,279.90408,2927.0095,1375.1426,58.636448,1841.7264,2.201745,0.023333333,23.593657
South and Central America (BP),,2007,299.82407,3087.1025,1411.4226,53.192326,1892.9073,3.28417,0.030609444,28.834093
South and Central America (BP),,2008,318.90253,3161.0068,1414.4355,57.604633,1895.4668,4.694016,0.04174778,32.623924
South and Central America (BP),,2009,269.83835,3119.56,1358.4406,56.65256,1931.5586,5.8030543,0.06829666,36.51271
South and Central America (BP),,2010,325.32,3281.7039,1472.7887,57.88483,1926.2357,9.571834,0.17055,46.770008
South and Central America (BP),,2011,346.9414,3409.2078,1521.2981,58.395443,2028.6525,11.929899,0.36221418,48.80147
South and Central America (BP),,2012,365.09177,3523.3135,1617.8889,59.044064,1980.9144,21.023687,0.9222739,54.824295
South and Central America (BP),,2013,398.94324,3644.0156,1673.1067,56.63874,1907.116,27.80555,1.4453624,62.14274
South and Central America (BP),,2014,418.45776,3642.2585,1726.1266,54.31287,1840.0717,50.462933,2.9949636,67.83141
South and Central America (BP),,2015,411.95087,3538.857,1778.4166,56.265427,1786.0554,84.76917,7.6708927,71.73237
South and Central America (BP),,2016,399.0772,3409.7393,1741.8292,62.036633,1818.307,121.019295,13.019894,74.42276
South and Central America (BP),,2017,390.64795,3378.4785,1758.2996,55.741497,1866.135,149.45334,20.253798,76.86468
South and Central America (BP),,2018,386.51523,3270.3691,1687.392,57.240154,1878.8167,174.20041,33.764664,80.97644
South and Central America (BP),,2019,395.1337,3236.0261,1628.0659,62.153656,1825.1581,207.73982,50.33162,83.72203
South and Central America (BP),,2020,365.2175,2851.3057,1472.1095,62.286217,1815.4122,224.42744,68.25204,87.61103
South and Central America (BP),,2021,405.91922,3142.6514,1633.4739,64.120094,1727.1967,283.1255,97.30612,83.95458
Spain,ESP,1965,112.811,166.38136,0,0,58.21425,0,0,0
Spain,ESP,1966,104.36762,196.83342,0,0,80.601616,0,0,0
Spain,ESP,1967,106.0656,238.4801,0,0,66.996506,0,0,0
Spain,ESP,1968,107.36816,253.3006,0,0.23551361,72.11505,0,0,0
Spain,ESP,1969,108.0427,288.38126,0.9393,2.3523,90.492744,0,0,0
Spain,ESP,1970,114.13682,328.98575,0.7474,2.6190264,82.121506,0,0,0.047
Spain,ESP,1971,114.70669,362.10995,3.9794,7.1590505,94.07957,0,0,0.052
Spain,ESP,1972,117.47463,381.81464,11.716,13.481033,104.881454,0,0,0.061
Spain,ESP,1973,115.05559,458.62744,11.312,18.571535,85.49247,0,0,0.056
Spain,ESP,1974,111.43866,480.74136,14.14,20.49537,90.389244,0,0,0.051
Spain,ESP,1975,123.49897,499.90475,14.5844,21.406212,77.07392,0,0,0.113
Spain,ESP,1976,119.61455,567.02826,16.7458,21.437426,61.8957,0,0,0.187
Spain,ESP,1977,128.12772,535.3549,16.0994,18.511948,117.17957,0,0,0.309
Spain,ESP,1978,110.11284,551.28845,16.4933,21.704151,119.021774,0,0,0.316
Spain,ESP,1979,125.49933,584.30664,15.9378,19.01135,137.19543,0,0,0.251
Spain,ESP,1980,144.66557,618.6684,20.4323,14.715352,87.379036,0,0,0.362
Spain,ESP,1981,178.46236,599.03894,23.331,27.149343,64.882256,0,0,0.424
Spain,ESP,1982,197.76814,566.287,25.4419,24.887844,77.86048,0,0,0.487
Spain,ESP,1983,208.01418,567.4309,27.5124,30.250746,79.97769,0,0,0.56
Spain,ESP,1984,211.47992,535.18097,22.5634,65.50687,93.09785,0,0,0.55
Spain,ESP,1985,209.08414,515.2207,23.937,79.57527,92.51532,0,0,0.611
Spain,ESP,1986,216.6669,510.47852,28.1992,106.287636,78.342476,0,0,0.538
Spain,ESP,1987,210.20062,536.0967,30.1889,117.10708,80.97124,0,0,0.563
Spain,ESP,1988,182.38165,548.8795,38.9557,143.19803,104.222046,0,0,0.673
Spain,ESP,1989,224.83116,575.17896,50.0051,159.25836,57.214787,0.038440835,0.017916666,0.578
Spain,ESP,1990,223.43556,556.60004,57.79439,153.98627,75.148926,0.041397776,0.01775,0.542
Spain,ESP,1991,232.58836,568.6487,65.11024,157.7034,80.67258,0.044354722,0.020694444,0.542
Spain,ESP,1992,237.29852,637.3579,68.079414,158.28226,55.946236,0.30457,0.023666667,0.575
Spain,ESP,1993,213.45702,607.8931,66.77966,159.07109,72.08253,0.34301084,0.02661111,0.579
Spain,ESP,1994,220.06287,638.54456,73.217926,156.95146,83.32796,0.51747304,0.02957,0.639
Spain,ESP,1995,220.58621,679.26404,89.79324,157.35439,68.341934,0.7983872,0.044354722,1.011
Spain,ESP,1996,186.39401,697.5843,100.489685,159.83722,117.694084,1.0763441,0.03548389,1.083
Spain,ESP,1997,213.46864,724.83765,131.48898,156.9089,102.83817,2.194086,0.038440835,1.463
Spain,ESP,1998,203.42033,785.5994,134.98706,167.39352,100.55242,3.9978495,0.044354722,1.531
Spain,ESP,1999,227.9829,812.9289,154.5253,166.99342,67.605644,8.113978,0.05026889,1.724
Spain,ESP,2000,243.48569,823.6165,176.96399,176.51045,87.43817,13.977688,0.053225834,1.493
Spain,ESP,2001,222.92384,858.1524,190.69435,179.59856,120.528625,19.856508,0.070506945,1.631
Spain,ESP,2002,251.18474,865.24225,218.03435,176.50163,66.89969,27.267752,0.087565,2.586
Spain,ESP,2003,234.10027,885.71545,248.28728,172.19487,119.06169,35.018997,0.118905,3.184
Spain,ESP,2004,244.79987,906.60706,292.69073,175.88469,91.279205,45.241936,0.1613725,3.33
Spain,ESP,2005,238.5662,914.422,347.01956,158.10107,51.174927,60.635647,0.1174,2.653
Spain,ESP,2006,208.27003,920.4873,363.1737,164.17036,73.66753,66.2894,0.33860305,2.774
Spain,ESP,2007,233.0303,927.29694,369.57272,149.51503,77.0046,77.95186,1.4364314,2.898
Spain,ESP,2008,157.05151,895.1655,405.92172,159.0219,66.12629,92.58018,7.24433,3.255
Spain,ESP,2009,109.6709,839.86475,363.0772,141.3937,73.59489,105.80721,16.943201,3.4088092
Spain,ESP,2010,80.21211,817.32007,361.9647,164.10324,116.67339,121.24105,19.60788,3.817644
Spain,ESP,2011,148.75932,779.9972,336.46085,152.82515,84.40379,117.05799,23.943842,4.515
Spain,ESP,2012,180.17197,729.0679,332.25613,161.7368,56.333065,135.64903,32.809753,4.9770093
Spain,ESP,2013,132.5471,685.2795,303.28098,148.36945,100.24059,151.98872,35.73265,5.290421
Spain,ESP,2014,135.36157,683.49054,275.239,148.97234,106.112656,140.90831,37.04157,5.414057
Spain,ESP,2015,159.17297,706.523,285.43784,148.0856,75.78024,132.83086,37.32037,5.7641673
Spain,ESP,2016,122.07011,730.2117,291.21594,150.58475,97.40554,130.94461,36.519344,5.6646805
Spain,ESP,2017,156.40977,733.98615,317.12115,148.40436,48.760162,130.74121,38.111465,6.078
Spain,ESP,2018,134.02188,748.05707,314.9725,141.58035,90.8384,134.65694,33.717148,6.175547
Spain,ESP,2019,58.98408,748.72864,359.74475,147.41031,59.27268,139.94133,39.825027,5.637065
Spain,ESP,2020,34.386036,615.07794,324.9023,146.92485,80.11949,148.23741,54.27789,6.137239
Spain,ESP,2021,44.66681,680.68005,338.98648,141.87975,77.365776,163.15977,70.14283,6.615242
Sri Lanka,LKA,1965,0,9.374515,0,0,1.0793011,0,0,0
Sri Lanka,LKA,1966,0,9.601324,0,0,1.1798387,0,0,0
Sri Lanka,LKA,1967,0,9.834314,0,0,1.2123655,0,0,0
Sri Lanka,LKA,1968,0,10.081403,0,0,1.4016128,0,0,0
Sri Lanka,LKA,1969,0,10.303509,0,0,1.6233872,0,0,0
Sri Lanka,LKA,1970,0,17.574522,0,0,2.1890593,0,0,0
Sri Lanka,LKA,1971,0,17.690094,0,0,2.4409947,0,0,0
Sri Lanka,LKA,1972,0,18.611622,0,0,2.5048656,0,0,0
Sri Lanka,LKA,1973,0,19.797039,0,0,2.0571775,0,0,0
Sri Lanka,LKA,1974,0,15.812426,0,0,2.9498925,0,0,0
Sri Lanka,LKA,1975,0,16.39198,0,0,3.1834948,0,0,0
Sri Lanka,LKA,1976,0.005138889,15.96242,0,0,3.2807794,0,0,0
Sri Lanka,LKA,1977,0.0293075,17.061384,0,0,3.5894892,0,0,0
Sri Lanka,LKA,1978,0.03048,17.617271,0,0,4.0401344,0,0,0
Sri Lanka,LKA,1979,0.019777779,18.467768,0,0,4.322527,0,0,0
Sri Lanka,LKA,1980,0.026666667,18.610117,0,0,4.37664,0,0,0
Sri Lanka,LKA,1981,0.014805555,19.500782,0,0,4.6472044,0,0,0
Sri Lanka,LKA,1982,0.20705806,21.070389,0,0,4.753656,0,0,0
Sri Lanka,LKA,1983,0.20808388,21.86579,0,0,3.5992472,0,0,0
Sri Lanka,LKA,1984,0.404445,20.623968,0,0,6.1866126,0,0,0
Sri Lanka,LKA,1985,0.24471833,18.36743,0,0,7.083763,0,0,0
Sri Lanka,LKA,1986,0.09158639,19.134302,0,0,7.8215322,0,0,0
Sri Lanka,LKA,1987,0.08572472,21.290077,0,0,6.4373655,0,0,0
Sri Lanka,LKA,1988,0.043961387,19.793789,0,0,7.678414,0,0,0
Sri Lanka,LKA,1989,0.005138889,18.507244,0,0,8.283118,0,0,0
Sri Lanka,LKA,1990,0,20.58785,0,0,9.29914,0,0,0
Sri Lanka,LKA,1991,0.0065833335,20.604216,0,0,9.215753,0,0,0
Sri Lanka,LKA,1992,0.0065833335,23.416904,0,0,8.574973,0,0,0
Sri Lanka,LKA,1993,0.004472222,23.671654,0,0,11.224731,0,0,0
Sri Lanka,LKA,1994,0.004027778,25.714018,0,0,12.091425,0,0,0
Sri Lanka,LKA,1995,0.011638889,27.378433,0,0,13.3481455,0,0,0
Sri Lanka,LKA,1996,0.0024166666,33.236603,0,0,9.615833,0,0,0
Sri Lanka,LKA,1997,0,34.04012,0,0,10.193541,0,0,0
Sri Lanka,LKA,1998,0.0022722222,35.576878,0,0,11.576465,0,0,0
Sri Lanka,LKA,1999,0,38.35613,0,0,12.352803,0.010361111,0,0
Sri Lanka,LKA,2000,0.0039444445,44.056526,0,0,9.474808,0.010055556,0.0012777778,0
Sri Lanka,LKA,2001,0.001025,42.859432,0,0,9.159564,0.010277778,0.0026527778,0
Sri Lanka,LKA,2002,0.12653555,45.48564,0,0,7.882055,0.0105277775,0.004388889,0
Sri Lanka,LKA,2003,0.69488335,44.725185,0,0,9.624763,0.009888889,0.006972222,0
Sri Lanka,LKA,2004,0.1828061,44.74943,0,0,8.556267,0.0078055556,0.010194444,0.00012
Sri Lanka,LKA,2005,0.67949665,51.173447,0,0,9.906071,0.006888889,0.013222222,0.00228
Sri Lanka,LKA,2006,0.5096592,52.58453,0,0,13.212287,0.0065555554,0.015333333,0.00178
Sri Lanka,LKA,2007,0.49720332,55.728626,0,0,11.187407,0.0065277778,0.016888889,0.0011
Sri Lanka,LKA,2008,0.67033803,51.22881,0,0,11.631372,0.009111111,0.017916666,0.00572
Sri Lanka,LKA,2009,0.68228084,52.808617,0,0,10.866753,0.009777778,0.018944444,0.02301
Sri Lanka,LKA,2010,0.6970081,52.980667,0,0,15.66692,0.14755389,0.019972222,0.03251
Sri Lanka,LKA,2011,3.478508,59.077347,0,0,12.645374,0.25274917,0.024027778,0.031626
Sri Lanka,LKA,2012,5.303183,63.094196,0,0,9.054319,0.4025375,0.027444445,0.022173
Sri Lanka,LKA,2013,5.5788774,53.987404,0,0,18.88508,0.6393333,0.0392,0.026389
Sri Lanka,LKA,2014,10.707202,61.107456,0,0,12.3606615,0.73810387,0.07608222,0.041393
Sri Lanka,LKA,2015,14.409016,63.771805,0,0,16.103678,0.924255,0.13120167,0.05731
Sri Lanka,LKA,2016,15.2540245,75.87825,0,0,11.3279915,0.92323,0.22211389,0.07196
Sri Lanka,LKA,2017,15.801333,73.499016,0,0,10.72862,0.97618777,0.5977525,0.067
Sri Lanka,LKA,2018,15.269992,70.724884,0,0,16.962975,0.8633272,0.8500986,0.0871
Sri Lanka,LKA,2019,16.297167,76.57342,0,0,12.684035,0.91784555,1.3190405,0.1175
Sri Lanka,LKA,2020,17.491867,69.272,0,0,13.12005,1.2778459,1.7123983,0.11782192
Sri Lanka,LKA,2021,16.77748,66.699326,,,18.54142,1.7910436,1.9918444,0.12831242
Sweden,SWE,1965,25.92705,229.70325,0,0.051075276,137.27231,0,0,0
Sweden,SWE,1966,24.740417,259.65668,0,0.12768805,134.51048,0,0,0
Sweden,SWE,1967,24.55678,258.7804,0,0.14187583,145.73817,0,0,0
Sweden,SWE,1968,21.454315,292.71017,0,0.06526278,144.1207,0,0,0
Sweden,SWE,1969,20.949097,313.51505,0,0.17308833,123.69086,0,0,0
Sweden,SWE,1970,22.130146,341.1421,0,0.15890083,122.682526,0,0,0.13
Sweden,SWE,1971,19.949358,320.8071,0,0.2553764,153.79892,0,0,0.16
Sweden,SWE,1972,17.139631,329.2851,0,4.1569595,158.91748,0,0,0.226
Sweden,SWE,1973,18.945211,336.59183,0,5.989994,177.04086,0,0,0.399
Sweden,SWE,1974,20.930023,302.31848,0,5.8282557,169.33199,0,0,0.357
Sweden,SWE,1975,22.575237,301.48468,0,33.962215,170.46452,0,0,0.31
Sweden,SWE,1976,21.671343,332.42618,0,45.380375,162.13763,0,0,0.354
Sweden,SWE,1977,17.201967,322.3305,0,56.503433,158.18414,0,0,0.36
Sweden,SWE,1978,17.646048,389.0616,0,67.47894,170.775,0,0,0.276
Sweden,SWE,1979,20.846624,418.84644,0,59.698475,180.6129,0,0,0.347
Sweden,SWE,1980,19.86897,369.62616,0,75.160095,174.07204,0,0,0.721
Sweden,SWE,1981,17.085283,332.4578,0,106.91473,176.68898,0,0,0.921
Sweden,SWE,1982,19.009607,309.068,0,110.79077,162.82957,0,0,1.002
Sweden,SWE,1983,23.82295,268.6586,0,116.349464,187.89893,0.0088611115,0,1.447
Sweden,SWE,1984,28.746895,256.70612,0,144.50328,200.79732,0.014777778,0,1.848
Sweden,SWE,1985,33.84138,275.22202,0.7138414,166.16771,209.91075,0.01775,0,1.802
Sweden,SWE,1986,36.079098,293.94498,1.8797678,198.48701,180.17822,0.01775,0,1.98
Sweden,SWE,1987,35.62356,253.78844,2.5105367,191.20595,212.47151,0.01775,0,1.959
Sweden,SWE,1988,34.971607,237.5639,3.2286325,196.99164,206.64328,0.014777778,0,2.041
Sweden,SWE,1989,32.97284,228.21938,4.31798,186.14949,212.16399,0.014777778,0,2.189
Sweden,SWE,1990,34.45712,227.74013,6.009883,193.47595,214.40834,0.01775,0,1.943
Sweden,SWE,1991,33.636505,196.22267,6.420767,217.81049,187.02661,0.038440835,0,1.86
Sweden,SWE,1992,31.32087,206.68947,7.2472377,180.30705,219.89355,0.09166667,0,2.01
Sweden,SWE,1993,31.88939,203.1321,7.909355,174.20923,220.73038,0.15376334,0.0029444445,2.171
Sweden,SWE,1994,32.364464,215.15242,7.8520327,207.58124,174.74919,0.22177416,0.0029444445,2.229
Sweden,SWE,1995,32.364185,204.58392,7.85987,198.4416,201.35915,0.3104839,0.0029444445,2.354
Sweden,SWE,1996,35.84237,218.79036,8.42212,210.75359,152.99463,0.4258064,0.0029444445,2.118
Sweden,SWE,1997,30.625977,205.3378,8.319568,198.42174,204.19785,0.6002689,0.0029444445,2.773
Sweden,SWE,1998,30.83334,231.65985,8.245899,208.79286,221.01425,0.9107528,0.0029444445,2.78
Sweden,SWE,1999,29.4732,222.60262,8.263589,207.67204,211.98952,1.0586022,0.0029444445,2.697
Sweden,SWE,2000,29.83794,192.10745,8.081546,162.63501,232.37204,1.3513441,0.0029444445,4.098
Sweden,SWE,2001,32.333935,195.41196,9.117825,203.28172,232.26447,1.4160138,0.005888889,3.777
Sweden,SWE,2002,34.7224,198.44182,9.27882,190.77223,193.68802,1.7746514,0.0058333334,4.175
Sweden,SWE,2003,34.043278,212.62779,9.252622,187.6124,155.27264,1.9691842,0.0058055557,4.51
Sweden,SWE,2004,35.02479,203.5916,9.212317,214.77753,174.59352,2.4494042,0.00575,7.201
Sweden,SWE,2005,32.01512,203.84422,8.77725,199.73453,208.14726,2.7173793,0.0057222224,7.491
Sweden,SWE,2006,35.34985,205.53517,9.18875,182.8766,175.38506,2.8084145,0.0056944443,8.359
Sweden,SWE,2007,32.937824,200.61662,9.483,181.71191,187.0839,4.043498,0.008472222,9.836
Sweden,SWE,2008,32.947243,189.4598,8.61025,172.27798,193.88557,5.608876,0.01125,10.337
Sweden,SWE,2009,23.227459,182.322,11.495,139.81712,182.68246,6.9398894,0.019555556,11.46
Sweden,SWE,2010,32.03073,181.97824,15.468,153.75473,184.2929,9.7200775,0.024972223,12.192
Sweden,SWE,2011,28.60131,168.72264,12.21675,160.08905,185.00641,16.767103,0.0358625,11.536
Sweden,SWE,2012,24.528612,166.22847,10.651,168.49097,216.44565,19.645967,0.052096665,12.194
Sweden,SWE,2013,25.037483,164.07562,10.2365,173.805,167.23436,26.823563,0.095389724,11.45
